"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:2ib8fuTavdc48X6MjhE4Ft","ZOMBIFIED","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse","spotify:album:7nYa3AJUXbBrRLPXtneIEX","ZOMBIFIED","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse","2022-01-05","https://i.scdn.co/image/ab67616d0000b273b5259c23afd536b2b440fe53","1","1","218520","https://p.scdn.co/mp3-preview/2c57e51774a0ed3f8fd7cc8a967646b6da5a5029?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","USEP42178001","","2024-08-24T17:24:24Z"
"spotify:track:0gsCpWnPXzPqf0MoIh0Qbi","The Unkillable Soldier","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:3kB4VjXKKCY7l5xeH113Da","The War to End All Wars","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2022-03-04","https://i.scdn.co/image/ab67616d0000b2734973c03327b47148881afe9c","1","3","251000","https://p.scdn.co/mp3-preview/3b196f258a1b4907038495ecd513b95e47906048?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","SE6HE2200104","","2024-08-24T17:15:56Z"
"spotify:track:4waqcUQWdj0yH26STWl2Rq","Rosas","spotify:artist:4U7lXyKdSf1JbM1aXvsodC","La Oreja de Van Gogh","spotify:album:1Atbkyir7YdfpFYWCnRTFp","Lo Que Te Conte Mientras Te Hacias La Dormida","spotify:artist:4U7lXyKdSf1JbM1aXvsodC","La Oreja de Van Gogh","2003","https://i.scdn.co/image/ab67616d0000b273820f6e4afa04594a671e484f","1","3","236506","https://p.scdn.co/mp3-preview/e01da2a0fccba24211234ec88939738522312397?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","ES5110304435","","2024-08-24T17:12:36Z"
"spotify:track:3Y5q0JDCRzjNlMRRrLK0RF","MERA MERA","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:2kgTd0HIj4SUtlmTD6kuzo","MERA MERA","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2022-05-17","https://i.scdn.co/image/ab67616d0000b27320c75e3fe3dd00e1b1ba8129","1","1","183434","https://p.scdn.co/mp3-preview/72a2cd70d28f45939c39a63a27856215b6ffd539?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","JPPO02201556","","2024-08-23T13:10:30Z"
"spotify:track:5w2OzFwcgTjQ5bhk50wnkp","Cursed Night","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:3GXfuPtLRgzOdYeqi4JgFU","Cursed Night","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2020-11-02","https://i.scdn.co/image/ab67616d0000b273a456b9cd4f0802219cb7d898","1","1","177882","https://p.scdn.co/mp3-preview/6ca708dd530290d89be686ac2a247d38d602ab7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","JPV752003443","","2024-08-23T13:07:02Z"
"spotify:track:0i2THDeAhJma8FrUVy90No","end of a life","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:20KmVEAajZOd4xHbGmBOHq","end of a life","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2021-10-01","https://i.scdn.co/image/ab67616d0000b2739cab3395b67694ffac0f1ef9","1","1","292010","https://p.scdn.co/mp3-preview/b3d9806743c35e1df8b576d4f055cefb386f29cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","JPV752105091","","2024-08-22T18:46:41Z"
"spotify:track:6eN1f9KNmiWEhpE2RhQqB5","Paradise City","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","spotify:album:28yHV3Gdg30AiB8h8em1eW","Appetite For Destruction","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","1987-07-21","https://i.scdn.co/image/ab67616d0000b27321ebf49b3292c3f0f575f0f5","1","6","405600","https://p.scdn.co/mp3-preview/6c99e08ad1885d08023354ac96b546ffe3dee44b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USGF18714806","","2024-08-16T10:42:34Z"
"spotify:track:6iJywK9CbfteqLC1RXGwSR","El Abuelo Es Gay","spotify:artist:2bKySOuviZxzwqrxu7Xq0w, spotify:artist:21ZM7pUooDECgtdryh4Iak","Chivi, José Córdoba","spotify:album:5JxSkiWFufZPPu5HUiJIPp","De Cantautor a Pornoautor","spotify:artist:2bKySOuviZxzwqrxu7Xq0w, spotify:artist:21ZM7pUooDECgtdryh4Iak","Chivi, José Córdoba","1999-01-01","https://i.scdn.co/image/ab67616d0000b2736bc8c6e63c25dd50a5ad6ea2","1","19","203053","https://p.scdn.co/mp3-preview/8159b7c3ad39dca98854c4a8a67b228ea0a93efa?cid=9950ac751e34487dbbe027c4fd7f8e99","true","5","ES5301253435","","2024-08-15T11:00:57Z"
"spotify:track:03k5hw63a5e0jSJOjkoueG","10 Things I Hate About Jew","spotify:artist:77avA3qzF6itxvXlb2mmNy","Rucka Rucka Ali","spotify:album:0kd8AuJ7fdWSxEi3wX23X5","10 Things I Hate About Jew","spotify:artist:77avA3qzF6itxvXlb2mmNy","Rucka Rucka Ali","2022-08-27","https://i.scdn.co/image/ab67616d0000b273787f022ea183686a8bbf8248","1","1","157402","","true","0","TCAGK2233121","","2024-08-14T19:50:59Z"
"spotify:track:1r2yoancDZmJndtKZk9NJP","Treat Jew Better","spotify:artist:77avA3qzF6itxvXlb2mmNy","Rucka Rucka Ali","spotify:album:1n0n5Faq9dc3O2UUComH1G","Treat Jew Better","spotify:artist:77avA3qzF6itxvXlb2mmNy","Rucka Rucka Ali","2017-10-26","https://i.scdn.co/image/ab67616d0000b27313e87020be6ceb98c6ffa499","1","1","186825","https://p.scdn.co/mp3-preview/d3f4b202d5e1dc54624986dc8c7a42aede53cad3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCADG1771431","","2024-08-14T19:14:05Z"
"spotify:track:4KqsFC6lfFwjtABacuZDfV","I'm Always Mean to Jew","spotify:artist:77avA3qzF6itxvXlb2mmNy","Rucka Rucka Ali","spotify:album:7BNzIMdpIixTRthl5Q0TUO","I'm Always Mean to Jew","spotify:artist:77avA3qzF6itxvXlb2mmNy","Rucka Rucka Ali","2021-01-27","https://i.scdn.co/image/ab67616d0000b273b38957557efd41cab0e6eb0e","1","1","141263","","true","0","TCAFJ2163885","","2024-08-14T19:10:43Z"
"spotify:track:4CG1cTxooFGY1uOO1X2TnN","I'm Osama","spotify:artist:77avA3qzF6itxvXlb2mmNy","Rucka Rucka Ali","spotify:album:65XilTQ54EEMa9yp6dYPW2","Black Man of Steal","spotify:artist:77avA3qzF6itxvXlb2mmNy","Rucka Rucka Ali","2015-01-13","https://i.scdn.co/image/ab67616d0000b2732c485c1ce116eab594545fe1","1","26","267694","https://p.scdn.co/mp3-preview/8592e9d2085c2e4f1666e2b15b857827ec0041d9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","TCAEI1923455","","2024-08-14T19:08:12Z"
"spotify:track:0Is4TLs4EhzHu5rAcnl3oZ","Friends (The Way I Wrote It)","spotify:artist:4cnccBVC82QHFHuOVxzqM1","Ian McConnell","spotify:album:4SHvlT1dLDcEaCblBlZTXX","Friends (The Way I Wrote It)","spotify:artist:4cnccBVC82QHFHuOVxzqM1","Ian McConnell","2022-08-18","https://i.scdn.co/image/ab67616d0000b2731566a02a6516e178ecfe0a1d","1","1","167884","https://p.scdn.co/mp3-preview/276686f116e92c72167493fd407f65018f31b649?cid=9950ac751e34487dbbe027c4fd7f8e99","true","33","TCAGJ2208189","","2024-08-08T16:13:46Z"
"spotify:track:51EpFns3CG9taCMQz6XDom","INVISIBLE","spotify:artist:0lZoBs4Pzo7R89JM9lxwoT","Duran Duran","spotify:album:6110oJYz5yFM4RiMSLwe5A","FUTURE PAST","spotify:artist:0lZoBs4Pzo7R89JM9lxwoT","Duran Duran","2021-10-22","https://i.scdn.co/image/ab67616d0000b2736a5be5601ccc727d0dbb9c1f","1","1","191459","https://p.scdn.co/mp3-preview/efbd286a4af7627d6187c837026a560a06795e80?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","QMRSZ2101004","","2024-08-06T14:37:28Z"
"spotify:track:7yCF65vpc7sUwPjftI0iFb","Happy Nation","spotify:artist:5ksRONqssB7BR161NTtJAm","Ace of Base","spotify:album:6cpOIdpPfGaazHsh5eYz0k","Happy Nation","spotify:artist:5ksRONqssB7BR161NTtJAm","Ace of Base","1992-11-16","https://i.scdn.co/image/ab67616d0000b273b8e072ca95df6dc435b1484f","1","4","255413","https://p.scdn.co/mp3-preview/cb305ced36ceac1cae575c03f7d371f5dc030002?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","SEVJH0803407","","2024-08-06T06:15:51Z"
"spotify:track:7o5V0BUS9x8zdXMb2CiGpi","El Señor de la Noche","spotify:artist:33ScadVnbm2X8kkUqOkC6Z","Don Omar","spotify:album:4nI76Sl2eV1US9PFAqHrSg","El Señor de la Noche","spotify:artist:33ScadVnbm2X8kkUqOkC6Z","Don Omar","2006-11-21","https://i.scdn.co/image/ab67616d0000b273d41a0f3711691ee78b9f6133","1","1","204174","https://p.scdn.co/mp3-preview/99a1d6f29abe504d179d77cbdce72ef4e10208f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","TCADN1814048","","2024-07-31T09:53:38Z"
"spotify:track:1tAEybqqZ7d58wdgCwB9M9","Go-Getters","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","spotify:album:7BLZ0IWHj61SqqsEcOEUTa","Go-Getters","spotify:artist:1PhE6rv0146ZTQosoPDjk8","Mori Calliope","2024-06-27","https://i.scdn.co/image/ab67616d0000b2739f372eac871a30fa7f278365","1","1","195634","https://p.scdn.co/mp3-preview/9958be8d3a2494087c20cbd582fcd4d3cdd3c901?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","JPPO02403026","","2024-07-28T19:53:36Z"
"spotify:track:0byOqNZN9ailhoORv5Ps0Z","I Am a Rock","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","spotify:album:07RAGILF28QweYQSZasr5k","Sounds Of Silence","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","1966-01-17","https://i.scdn.co/image/ab67616d0000b2734b139bf6224f8f7eae9b4b0e","1","11","169271","https://p.scdn.co/mp3-preview/2987263f1268e671b05101d0f4748ae5e6ebe8e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USSM16501154","","2024-07-23T14:02:57Z"
"spotify:track:1AAkpvO4KmmvQmnFw5dolH","Aluwakbar","spotify:artist:77avA3qzF6itxvXlb2mmNy","Rucka Rucka Ali","spotify:album:3G30i25D9ZY0w1LHnVTc9E","Aluwakbar","spotify:artist:77avA3qzF6itxvXlb2mmNy","Rucka Rucka Ali","2018-03-20","https://i.scdn.co/image/ab67616d0000b2735c9d8c63b0595f2b971e1ce0","1","1","208390","https://p.scdn.co/mp3-preview/362b11d539234f357c1b7855fc5f1760e1ed64e0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","TCADM1838063","","2024-07-21T21:05:23Z"
"spotify:track:2KxvCRq8FCPtHZmTOG6fmE","Firestorm","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:0ByHC8GAef76h66JrvigzE","The Art of War (Re-Armed)","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2010-09-24","https://i.scdn.co/image/ab67616d0000b273052d58444fff15346b74f242","1","12","205666","https://p.scdn.co/mp3-preview/427e0e06526091f069f41fb8b02c155b2ab2f56a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","SE2EG1000412","","2024-07-19T16:46:09Z"
"spotify:track:60bLsDrXAsivqUYKdBxQR6","White Death","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:6ipBiXi944SLCxJhLFFS37","Coat of Arms","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2010-05-21","https://i.scdn.co/image/ab67616d0000b2736c7afe9024bc69f7ea1956b2","1","9","250240","https://p.scdn.co/mp3-preview/0d56f94eeb54b15a98cb42be99704305feefde3e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","DED831000164","","2024-07-19T16:37:38Z"
"spotify:track:3k6iqqVUBSBFXP8WLuoiCv","Resist and Bite","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:5TdhTTvwtD0ekZBYve97r7","Heroes","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2014-05-16","https://i.scdn.co/image/ab67616d0000b273735eecca68d3bb03e2e35a75","1","7","207160","https://p.scdn.co/mp3-preview/edcdcb833ddf9cd8ebf3324eb674b03c0ab362e3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","SE2EG1400107","","2024-07-19T16:35:25Z"
"spotify:track:6HlcJ8rDBZiIyzrfTkCY8R","The Lost Battalion","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:14OgR04PHXULz1svvsol8L","The Last Stand","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2016-08-19","https://i.scdn.co/image/ab67616d0000b2730c100c40bdedea776770e7aa","1","5","215786","https://p.scdn.co/mp3-preview/1f8a3e4a22108142d50cf1417fbb2a91f7cc186a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","DED831600521","","2024-07-19T09:15:11Z"
"spotify:track:4NqApb8D4ZM8HL3HvjNo31","The Price of a Mile","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:0ByHC8GAef76h66JrvigzE","The Art of War (Re-Armed)","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2010-09-24","https://i.scdn.co/image/ab67616d0000b273052d58444fff15346b74f242","1","11","355493","https://p.scdn.co/mp3-preview/450c99ae32bbd6c7821a9b9da472238d94f4d692?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","SE2EG1000411","","2024-07-19T09:10:43Z"
"spotify:track:2aL4Dr516WsEswstjfnyYr","Shiroyama","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:14OgR04PHXULz1svvsol8L","The Last Stand","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2016-08-19","https://i.scdn.co/image/ab67616d0000b2730c100c40bdedea776770e7aa","1","9","213512","https://p.scdn.co/mp3-preview/bdbc3e82ffbb35814694199d07d74647162fc973?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","DED831600525","","2024-07-19T09:06:05Z"
"spotify:track:5hrS0ntF3ZEMQILhEFeqhu","Face to Face","spotify:artist:7fM0h2CG7zKqKc0jEa1b4R","Citizen Soldier","spotify:album:24q7hCEKj6rrwbUp0R0HSU","This Is Your Sign Part I","spotify:artist:7fM0h2CG7zKqKc0jEa1b4R","Citizen Soldier","2021-11-17","https://i.scdn.co/image/ab67616d0000b273b21ae80b2e257b6ad4793b60","1","12","223317","https://p.scdn.co/mp3-preview/e818306388220e91c6d7a0537e2565b509e641e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","TCAFM2170200","","2024-07-19T08:50:26Z"
"spotify:track:04aAxqtGp5pv12UXAg4pkq","Centuries","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","spotify:album:022DrG7Wp2PSCwzuD0bSzT","American Beauty/American Psycho","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","2015-01-16","https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b","1","3","228360","https://p.scdn.co/mp3-preview/d6fcac6047be8c069b563701022ce2713d7c05cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USUM71412644","","2024-07-19T08:45:55Z"
"spotify:track:2HYFX63wP3otVIvopRS99Z","Houdini","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","spotify:album:6Xuu2z00jxRPZei4IJ9neK","Houdini","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","2024-05-31","https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a","1","1","227239","https://p.scdn.co/mp3-preview/fbc02b088cac7def5bac093173f173577d27aeac?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","USUG12403398","","2024-07-13T19:55:06Z"
"spotify:track:0pQskrTITgmCMyr85tb9qq","Starman - 2012 Remaster","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","spotify:album:48D1hRORqJq52qsnUYZX56","The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster)","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","1972-06-06","https://i.scdn.co/image/ab67616d0000b273c41f4e1133b0e6c5fcf58680","1","4","254293","https://p.scdn.co/mp3-preview/6b0a9731bccd31cea4f1e229800e82b5c7be8f53?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USJT11200004","","2024-07-01T21:37:25Z"
"spotify:track:154FZIPRVFbDuRK83K8G2b","Rap is Man's Soul! (From ""Gurren Lagann"")","spotify:artist:4pAgH7ZVMfeEqm11iwwYjA, spotify:artist:5ZU4uV9uJASRDCPaNCLYpd","FalKKonE, Rena","spotify:album:3bWAiptNBhEyo70Y1hAOmU","Sorairo Days (From ""Gurren Lagann"")","spotify:artist:4pAgH7ZVMfeEqm11iwwYjA","FalKKonE","2023-03-03","https://i.scdn.co/image/ab67616d0000b2732842bf2b02010729b7341403","1","2","179541","https://p.scdn.co/mp3-preview/57c119c8e7e2aaa3c51f01b79e3be4885ffb26e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","QZPJ32240358","","2024-06-17T22:13:02Z"
"spotify:track:1iMNzuvcBw8B2BlKHgnenP","Libera Me from Hell Gurren Lagann","spotify:artist:21opnQEozfBVYRfCGEJbtM","Iwasaki Taku","spotify:album:2OH4DiF19tz88dv33PLWLJ","Libera Me from Hell Gurren Lagann","spotify:artist:21opnQEozfBVYRfCGEJbtM","Iwasaki Taku","2024-04-22","https://i.scdn.co/image/ab67616d0000b27310cfbd3c825319ae7c1527f0","1","1","284322","","false","5","USJ3V2390320","","2024-06-17T22:12:34Z"
"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","In the End","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:6hPkbAV3ZXpGZBGUvL6jVM","Hybrid Theory (Bonus Edition)","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2000-10-24","https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a","1","8","216880","https://p.scdn.co/mp3-preview/b5ee275ca337899f762b1c1883c11e24a04075b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","89","USWB10002407","","2024-06-17T22:03:02Z"
"spotify:track:2p5LjvjZlMSxxwNUtDyG5x","All My Life","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz, spotify:artist:19k8AgwwTSxeaxkOuCQEJs","Falling In Reverse, Jelly Roll","spotify:album:4jrP67zEPygoCd90h6vMHr","All My Life","spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz, spotify:artist:19k8AgwwTSxeaxkOuCQEJs","Falling In Reverse, Jelly Roll","2024-06-06","https://i.scdn.co/image/ab67616d0000b27340351f503067a14ce675e074","1","1","190230","https://p.scdn.co/mp3-preview/7a510aae0ea475aa0d377d411fe827702924252d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","USEP42414005","","2024-06-06T21:41:32Z"
"spotify:track:52Zr0sinhWTCRrQhRRY4EP","Dragostea din tei","spotify:artist:5M5PjPSiKeXynM6Ohu350r","O-Zone","spotify:album:0LUnPpNFYk72u29RAW2aLJ","DiscO-Zone","spotify:artist:5M5PjPSiKeXynM6Ohu350r","O-Zone","2004-02-23","https://i.scdn.co/image/ab67616d0000b2736ed1042195c7228f6bd3548e","1","5","215386","https://p.scdn.co/mp3-preview/80e9ea6cd288991bd8d8cdbfb79ed17d10061ee2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","ROMSA0600487","","2024-06-06T21:40:29Z"
"spotify:track:6KfB9MmiDde32F73xFei2y","Aquel Negrito","spotify:artist:4ZbTPES0Vny97eCTOKjTGM, spotify:artist:21ND47q78JLAfDR1qpKQmj","Roberto Rizo, Orchestra","spotify:album:0QqzEZazV3rsQpGXwcqBda","Latin Cinema Classics","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2009-07-01","https://i.scdn.co/image/ab67616d0000b273d58cb7df20022f01e9c676dc","1","41","67200","https://p.scdn.co/mp3-preview/430845d5f58df782605b19fe36e89ca65becf8fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","USA560998608","","2024-06-01T10:42:56Z"
"spotify:track:5N0lmKQfQpXNQNjUGlPKIT","Hell's Comin' with Me","spotify:artist:0YHgnSkV3S5mvSSCTRWDi5","Poor Man's Poison","spotify:album:7sXEDXktkY9cFOcgvIR6CI","Hell's Comin' with Me","spotify:artist:0YHgnSkV3S5mvSSCTRWDi5","Poor Man's Poison","2019-12-13","https://i.scdn.co/image/ab67616d0000b27302e31189bc79f1990d9f0f3c","1","1","212996","https://p.scdn.co/mp3-preview/82d716d0f415ec18909b7f30b00513545cb12970?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","TCAEN1964122","","2024-05-31T20:21:32Z"
"spotify:track:6Pd8HUW71iIjalkxJbo8FP","Hurt You","spotify:artist:4MzJMcHQBl9SIYSjwWn8QW","Spiritbox","spotify:album:4OXoBlapQygTdzAifJm8BL","Eternal Blue","spotify:artist:4MzJMcHQBl9SIYSjwWn8QW","Spiritbox","2021-09-17","https://i.scdn.co/image/ab67616d0000b2733e234c82f96fa4ded8e5ca47","1","2","226186","https://p.scdn.co/mp3-preview/8c5efb1e7897da234150f7987d8681aeb0e8c88b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","QMRSZ2100655","","2024-05-30T08:16:01Z"
"spotify:track:1MUExGawtk7kNqKaMO28wD","weapon","spotify:artist:6yhD1KjhLxIETFF7vIRf8B","Against The Current","spotify:album:3MBuWCEWssM1Yc7JmvuYB7","weapon","spotify:artist:6yhD1KjhLxIETFF7vIRf8B","Against The Current","2021-03-10","https://i.scdn.co/image/ab67616d0000b273d557ec1b2bbcc949b8603db1","1","1","197209","https://p.scdn.co/mp3-preview/c94ee4ee6fb0795cbfff2f6ea48be3a53f9a477a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USAT22100747","","2024-05-30T08:11:03Z"
"spotify:track:1FFuIUSAYyuhT4Myem8tgT","Ghost Myself","spotify:artist:6jMXENspOIBHOTQNQDTxsW","DIAMANTE","spotify:album:3DvF9spIyVvxXlndS0AR3F","Ghost Myself","spotify:artist:6jMXENspOIBHOTQNQDTxsW","DIAMANTE","2020-05-29","https://i.scdn.co/image/ab67616d0000b273590f72006380287e3bcf4ffc","1","1","192000","https://p.scdn.co/mp3-preview/625712f4e2f309c69a4b04e457f2c3ef4976a67c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","USA2P2020477","","2024-05-30T08:06:17Z"
"spotify:track:2kxp6iR7nCNGYTx0eNYp2C","Back From The Dead","spotify:artist:6om12Ev5ppgoMy3OYSoech","Halestorm","spotify:album:27Bw4tTQWjEv3jpp6ynGfu","Back From the Dead","spotify:artist:6om12Ev5ppgoMy3OYSoech","Halestorm","2022-05-06","https://i.scdn.co/image/ab67616d0000b273d928c53eaad4ba4c766afea1","1","1","210304","https://p.scdn.co/mp3-preview/2bd88766e6c511b1bcd6746164bdabad393174ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USAT22102329","","2024-05-30T08:02:34Z"
"spotify:track:08mG3Y1vljYA6bvDt4Wqkj","Back In Black","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","spotify:album:6mUdeDZCsExyJLMdAfDuwh","Back In Black","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","1980-07-25","https://i.scdn.co/image/ab67616d0000b273ff191d7fbdb5a13eaf84132b","1","6","256000","https://p.scdn.co/mp3-preview/41d043fd2287a7e5ba775d131ccc2b44d83c63ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","AUAP08000046","","2024-05-30T07:52:02Z"
"spotify:track:2bCQHF9gdG5BNDVuEIEnNk","Smooth Criminal - 2012 Remaster","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:24TAupSNVWSAHL0R7n71vm","Bad 25th Anniversary","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","2012-09-18","https://i.scdn.co/image/ab67616d0000b273605223665713cdf285ee0c81","1","10","257766","https://p.scdn.co/mp3-preview/19576b292222269f8d5bafe2208f788eaf77ee41?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USSM11204989","","2024-05-29T19:53:52Z"
"spotify:track:3QzAOrNlsabgbMwlZt7TAY","Ballin' (with Roddy Ricch)","spotify:artist:0YinUQ50QDB7ZxSCLyQ40k, spotify:artist:757aE44tKEUQEqRuT6GnEB","Mustard, Roddy Ricch","spotify:album:2WrNHOba5u6P9S9xEboaUy","Perfect Ten","spotify:artist:0YinUQ50QDB7ZxSCLyQ40k","Mustard","2019-06-28","https://i.scdn.co/image/ab67616d0000b27393b1e96fad758869d0974162","1","9","180434","https://p.scdn.co/mp3-preview/6765ad85708c309bc0daee9eca5660e285af9a07?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","USUM71911808","","2024-05-28T05:12:23Z"
"spotify:track:5DbAOJ5dYW5A9xBhkeb33t","Primo Victoria","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:0XUH04WpLqnB0Q7Hep3aR0","Primo Victoria (Re-Armed)","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2010-09-24","https://i.scdn.co/image/ab67616d0000b2733614e26f0db450a2ed55a4ca","1","1","250720","https://p.scdn.co/mp3-preview/8fc06c1347097e7ff0ff54c4d9cbf92ef59d57da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","SE2EG1000101","","2024-05-28T04:53:40Z"
"spotify:track:7cUHFTxJhxtZ5tpY34SMRw","Stormtroopers","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:3kB4VjXKKCY7l5xeH113Da","The War to End All Wars","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2022-03-04","https://i.scdn.co/image/ab67616d0000b2734973c03327b47148881afe9c","1","1","236000","https://p.scdn.co/mp3-preview/aaa92b9099790b7d27e204a96b0cde6c824950f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","SE6HE2200102","","2024-05-28T04:53:39Z"
